unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
65,part,wheel,0.062074972263491644,black-c,142117568.0,2867241.0,1163287.0,0.0080884069631803786,car,5435238.0,2432521.0,400107.0,0.053578688455219931,wheel,1540612.0,2044438.0,209535.0,0.062074972263491644,fur,105151.0,244293.0,9594.0,0.028230101515374421,street-s,28615329.0,750066.0,469818.0,0.016259166584560676,spiralled,1634432.0,120013.0,11445.0,0.0065662650602409641
204,object,dog,0.061928144464121197,blue-c,62464739.0,2776352.0,1110695.0,0.017319322338193575,dog,3854036.0,2305589.0,359209.0,0.061928144464121197,ear,797925.0,1058788.0,67394.0,0.037664608714265038,fur,105151.0,277282.0,2938.0,0.0077418674817850011,coast-s,1123672.0,713302.0,26108.0,0.014417411338000714,smeared,1902581.0,282035.0,31230.0,0.014502741264222949
34,object,bicycle,0.061797933529194049,white-c,73689572.0,3037605.0,487008.0,0.0063878137520917613,bicycle,1169902.0,1833798.0,174819.0,0.061797933529194049,wheel,1540612.0,877926.0,138423.0,0.060708780039603269,carpet,4479475.0,585958.0,50564.0,0.010082815722604119,dining_room-s,5797126.0,784091.0,152221.0,0.023677258470840547,cobwebbed,1532280.0,191773.0,22744.0,0.013368529761495412
241,texture,spiralled,0.061438079819083599,orange-c,30864899.0,3002961.0,168933.0,0.0050130082776819566,car,5435238.0,1255867.0,82824.0,0.012533365333586753,wheel,1540612.0,329393.0,29102.0,0.015808546131979795,food,1124121.0,759598.0,32877.0,0.017763266664577528,planetarium-outdoor-s,204304.0,654401.0,19261.0,0.022944949275949315,spiralled,1634432.0,430755.0,119537.0,0.061438079819083599
193,object,car,0.060494302635742223,blue-c,62464739.0,2652144.0,308133.0,0.0047544968850656739,car,5435238.0,1693743.0,406662.0,0.060494302635742223,screen,689450.0,937119.0,34913.0,0.021935016109008481,glass,2287279.0,516084.0,25569.0,0.0092047862440483349,galley-s,408608.0,811439.0,12325.0,0.010205163108728665,,25372003.0,69430.0,55797.0,0.0021979752644369437
50,object,bicycle,0.060160548917156872,red-c,21346526.0,2836082.0,114066.0,0.0047392151963338699,bicycle,1169902.0,1732402.0,164696.0,0.060160548917156872,wheel,1540612.0,948013.0,133130.0,0.056518905792625328,metal,3523669.0,449538.0,22465.0,0.0056862736164497709,rope_bridge-s,191535.0,537762.0,10976.0,0.015280076734496136,striped,2477186.0,345500.0,35982.0,0.012912027972830985
142,material,food,0.059515166037084032,yellow-c,34739742.0,2774576.0,367953.0,0.0099054914256078621,bottle,954397.0,1184129.0,49126.0,0.023512013018091318,muzzle,678509.0,514343.0,37705.0,0.032640867352813102,food,1124121.0,1077934.0,123694.0,0.059515166037084032,bakery-shop-s,727833.0,381176.0,11947.0,0.010889995278297853,spiralled,1634432.0,177396.0,16764.0,0.00933894278978354
192,part,wheel,0.059371503174661118,red-c,21346526.0,3080551.0,125102.0,0.0051478120605424043,car,5435238.0,1829247.0,237247.0,0.033761059466037725,wheel,1540612.0,810109.0,131744.0,0.059371503174661118,metal,3523669.0,380661.0,18804.0,0.0048394992080866275,viaduct-s,178766.0,739306.0,21779.0,0.024298973661514702,striped,2477186.0,506090.0,101331.0,0.035160629366625666
191,texture,dotted,0.059099656326843143,red-c,21346526.0,2914160.0,171826.0,0.0071330067093253891,motorbike,1463055.0,1629958.0,108901.0,0.036493603457242889,wheel,1540612.0,1074017.0,62105.0,0.024330819220504882,metal,3523669.0,502467.0,13933.0,0.0034726557953323896,amusement_arcade-s,306456.0,478898.0,9310.0,0.011996742452747523,dotted,2987946.0,348309.0,186169.0,0.059099656326843143
255,object,cat,0.058536223280558665,pink-c,18799488.0,2620933.0,102354.0,0.0048012795906870916,cat,4228548.0,1703905.0,328060.0,0.058536223280558665,head,5034747.0,1422274.0,340119.0,0.05560314682170811,fur,105151.0,534147.0,3184.0,0.0050053921152497811,podium-indoor-s,153228.0,300953.0,6723.0,0.015024873842908158,studded,1621663.0,64411.0,5407.0,0.0032171750858438941
190,texture,chequered,0.058104413073890374,red-c,21346526.0,2701849.0,278101.0,0.011699528579266693,horse,1249989.0,1294026.0,43942.0,0.017576286772426244,ear,797925.0,537056.0,24937.0,0.019035238511072909,leather,479449.0,267751.0,4907.0,0.0066105971631148334,theater-indoor_procenium-s,293687.0,493792.0,10128.0,0.013028863409193528,chequered,1557818.0,971424.0,138890.0,0.058104413073890374
203,scene,bakery-shop-s,0.057691225885812006,orange-c,30864899.0,2716696.0,340765.0,0.010251398656411408,dog,3854036.0,1113945.0,105126.0,0.021618164637851631,muzzle,678509.0,593220.0,25385.0,0.020367571071871007,food,1124121.0,1167702.0,116058.0,0.053341238598837652,bakery-shop-s,727833.0,400292.0,61533.0,0.057691225885812006,waffled,1583356.0,98716.0,11779.0,0.0070520561362587284
172,part,wheel,0.057083435410981764,yellow-c,34739742.0,2584890.0,176681.0,0.0047561438852980076,motorbike,1463055.0,1693544.0,147942.0,0.049172105693669969,wheel,1540612.0,1078512.0,141435.0,0.057083435410981764,food,1124121.0,400956.0,8997.0,0.0059343834098464464,carrousel-s,204304.0,516125.0,4425.0,0.0061801330718822788,interlaced,1659970.0,231807.0,41158.0,0.022240126141577495
218,material,food,0.056400384184712965,brown-c,185306464.0,2854257.0,1063603.0,0.0056847642089281137,dog,3854036.0,1627337.0,270532.0,0.051917147347232434,torso,7789829.0,1243464.0,396315.0,0.045885841089325453,food,1124121.0,653298.0,94895.0,0.056400384184712965,bakery-shop-s,727833.0,241234.0,15040.0,0.015764752989171165,crystalline,1557818.0,425698.0,48469.0,0.025047970411054617
102,object,plant,0.056387151673980104,green-c,64303167.0,2718076.0,1211681.0,0.018411929257331937,plant,3826627.0,2060214.0,314224.0,0.056387151673980104,pot,428835.0,334915.0,15871.0,0.021221347303507651,food,1124121.0,334059.0,28069.0,0.019627147822791378,florist_shop-indoor-s,229842.0,1133326.0,24706.0,0.01845849938212665,frilly,1647201.0,175700.0,31101.0,0.017357405960486662
2,texture,grid,0.055959395066268014,red-c,21346526.0,2975869.0,148867.0,0.0061582653553920634,bookcase,530861.0,1453710.0,90504.0,0.047782892579829539,sash,106791.0,294581.0,5507.0,0.013911308147979737,glass,2287279.0,540761.0,28475.0,0.010171223029292051,bookstore-s,408608.0,1045192.0,68552.0,0.04948716764074014,grid,1712438.0,521763.0,118399.0,0.055959395066268014
120,object,grass,0.055801167128676769,green-c,64303167.0,2648472.0,1616757.0,0.024745694038293357,grass,13100838.0,2327538.0,815420.0,0.055801167128676769,pot,428835.0,488836.0,4832.0,0.0052933759403355901,foliage,30896.0,155302.0,2967.0,0.016192674820308783,park-s,1200286.0,1144772.0,38567.0,0.016721071098911723,veined,1838736.0,205572.0,12798.0,0.0062997474784766009
229,material,food,0.055632926302973194,orange-c,30864899.0,2722401.0,535636.0,0.016206022183936034,case,620061.0,1045732.0,31359.0,0.019186458431481479,shop window,238282.0,234871.0,6269.0,0.013427318134697266,food,1124121.0,901229.0,106738.0,0.055632926302973194,bakery-shop-s,727833.0,606308.0,58476.0,0.045839620903607138,waffled,1583356.0,307663.0,36019.0,0.019417250673854448
222,texture,spiralled,0.054695006372129276,red-c,21346526.0,3170626.0,144703.0,0.0059371546946308104,bird,1046893.0,1368032.0,62518.0,0.026576183458049563,roof,451342.0,578571.0,17648.0,0.017434169906101662,brick,429724.0,413406.0,6590.0,0.0078776866617256778,skyscraper-s,4481919.0,612480.0,89976.0,0.017979295515187264,spiralled,1634432.0,1109838.0,142314.0,0.054695006372129276
138,object,car,0.054627128820859946,blue-c,62464739.0,2668042.0,339640.0,0.0052419128746976473,car,5435238.0,1992793.0,384754.0,0.054627128820859946,wheel,1540612.0,1501519.0,84251.0,0.028483576074756243,plastic-opaque,587694.0,307914.0,4370.0,0.0049032918255280849,street-s,28615329.0,760359.0,407648.0,0.014072336271283801,dotted,2987946.0,133777.0,27913.0,0.0090222088622119653
145,object,airplane,0.054043814893246292,red-c,21346526.0,2685068.0,158135.0,0.0066238830326179375,airplane,1310659.0,1605115.0,149500.0,0.054043814893246292,body,1312994.0,1020903.0,83950.0,0.037311990015764816,skin,180834.0,598090.0,6469.0,0.0083745978730152548,moon_bounce-s,140459.0,469601.0,3980.0,0.0065667898627243919,interlaced,1659970.0,256671.0,24334.0,0.012859435598980503
73,texture,perforated,0.053152473147657205,white-c,73689572.0,3196065.0,414512.0,0.0054205034906966518,dog,3854036.0,2008104.0,184341.0,0.032466982364116798,muzzle,678509.0,846845.0,45363.0,0.030650862066053105,fur,105151.0,152805.0,1322.0,0.0051513049712820572,building_facade-s,3205019.0,1265012.0,163647.0,0.038001023596595192,perforated,1825967.0,903166.0,137739.0,0.053152473147657205
86,texture,waffled,0.052810259473083362,orange-c,30864899.0,3017849.0,392083.0,0.01170723244820609,horse,1249989.0,1714284.0,144294.0,0.051168466148152167,torso,7789829.0,1303205.0,307855.0,0.035042541535010269,food,1124121.0,734416.0,66115.0,0.036885844962849149,pasture-s,868292.0,337944.0,13448.0,0.011274425966726695,waffled,1583356.0,387409.0,98856.0,0.052810259473083362
19,part,wheel,0.052806503431255897,black-c,142117568.0,2829862.0,783708.0,0.0054362358929661934,car,5435238.0,1625945.0,303618.0,0.044930089462698469,wheel,1540612.0,976761.0,126266.0,0.052806503431255897,metal,3523669.0,675202.0,76350.0,0.018520221000693508,escalator-outdoor-s,140459.0,450723.0,14616.0,0.025350090015713721,spiralled,1634432.0,131657.0,21698.0,0.012438725033550391
107,texture,perforated,0.051225456706991648,yellow-c,34739742.0,2503515.0,328559.0,0.0089004926980575591,bird,1046893.0,661976.0,32580.0,0.019435789413400673,neck,827257.0,194669.0,9458.0,0.0093415298063741267,painted,13712616.0,345399.0,196655.0,0.014187280324585754,museum-indoor-s,587374.0,302856.0,4998.0,0.0056459775516474768,perforated,1825967.0,874504.0,131592.0,0.051225456706991648
93,object,motorbike,0.051126033589343929,purple-c,11026903.0,2925688.0,163582.0,0.011863216566179629,motorbike,1463055.0,1438097.0,141110.0,0.051126033589343929,muzzle,678509.0,897307.0,65663.0,0.043481024770337842,food,1124121.0,385074.0,17804.0,0.011937848625880135,casino-indoor-s,663988.0,381589.0,24260.0,0.023753643579809205,studded,1621663.0,822768.0,107137.0,0.045838050326574238
59,object,motorbike,0.050901178787845149,black-c,142117568.0,2741895.0,1091229.0,0.0075901954808737515,motorbike,1463055.0,1850242.0,160482.0,0.050901178787845149,wheel,1540612.0,840194.0,90353.0,0.03944765511451228,fur,105151.0,192659.0,3264.0,0.011081460960257477,mountain_snowy-s,1825967.0,626230.0,35079.0,0.014512737896950003,lacelike,1557818.0,578550.0,78378.0,0.038084733161968719
78,texture,paisley,0.05046274525171774,red-c,21346526.0,2982286.0,137870.0,0.0056992406496613485,bottle,954397.0,1204345.0,50695.0,0.024048325298249993,body,1312994.0,569194.0,62567.0,0.034384632843872436,food,1124121.0,466818.0,29355.0,0.018798220268650294,plaza-s,446915.0,482390.0,6685.0,0.0072456699399536095,paisley,1583356.0,989992.0,123620.0,0.05046274525171774
175,part,head,0.050311134902510421,pink-c,18799488.0,2716252.0,106068.0,0.00495420948064968,dog,3854036.0,1706231.0,199784.0,0.037269775876539485,head,5034747.0,1534278.0,314664.0,0.050311134902510421,painted,13712616.0,542654.0,56596.0,0.0039860060171816045,ball_pit-s,280918.0,196557.0,6196.0,0.013147201551522556,,25372003.0,81972.0,57002.0,0.0022444407055911744
9,object,pottedplant,0.049531906250396711,green-c,64303167.0,2632732.0,792836.0,0.011986684076000533,pottedplant,938227.0,1211313.0,101446.0,0.049531906250396711,pot,428835.0,551410.0,22311.0,0.023290748631951675,food,1124121.0,791376.0,43987.0,0.0235034811462402,florist_shop-indoor-s,229842.0,477710.0,9986.0,0.014315491294013754,frilly,1647201.0,219431.0,19191.0,0.010387882481768024
211,texture,striped,0.049530843388221064,orange-c,30864899.0,3018351.0,193735.0,0.0057506022274289199,dog,3854036.0,1101684.0,165171.0,0.034478511753037074,ear,797925.0,651083.0,50711.0,0.036266258169759355,food,1124121.0,248395.0,14785.0,0.01088949136463703,mountain-s,1187517.0,352146.0,18538.0,0.012187032623880352,striped,2477186.0,1438114.0,184776.0,0.049530843388221064
140,color,red-c,0.049012842951048283,red-c,21346526.0,3006625.0,1137848.0,0.049012842951048283,bus,1654056.0,1883230.0,115996.0,0.033904170649082653,body,1312994.0,1223149.0,36429.0,0.014573267181765595,plastic-opaque,587694.0,652687.0,12103.0,0.009853632483851375,auto_showroom-s,306456.0,561701.0,14649.0,0.017163283765354278,zigzagged,1647201.0,302580.0,21488.0,0.011143534722160999
108,texture,banded,0.048177842303670192,red-c,21346526.0,2567600.0,118696.0,0.0049881847060549017,bus,1654056.0,1182752.0,45496.0,0.016299145348137364,coach,701489.0,284420.0,21914.0,0.022732483052297987,glass,2287279.0,556894.0,14685.0,0.005189984901862104,subway_interior-s,370301.0,658215.0,18572.0,0.018389138407674088,banded,2617645.0,299109.0,134064.0,0.048177842303670192
111,object,sky,0.046986407304122887,blue-c,62464739.0,2894890.0,2063678.0,0.032603633682666368,sky,37221493.0,2668018.0,1790152.0,0.046986407304122887,screen,689450.0,483294.0,16668.0,0.014417737242188229,glass,2287279.0,81553.0,10947.0,0.0046427200648038389,street-s,28615329.0,1546385.0,466588.0,0.015712612231381002,,25372003.0,199718.0,173442.0,0.0068288878943333128
207,texture,striped,0.046889180679104053,brown-c,185306464.0,3043604.0,823721.0,0.0043925614356472263,aqueduct,72191.0,1671332.0,17581.0,0.010186321440697312,arcades,36632.0,468771.0,6576.0,0.013182927147087064,carpet,4479475.0,391750.0,16640.0,0.0034276874336323288,viaduct-s,178766.0,1017084.0,18063.0,0.015336389347140017,striped,2477186.0,579632.0,136912.0,0.046889180679104053
186,texture,chequered,0.046807350985751082,pink-c,18799488.0,2874969.0,131834.0,0.0061196818976036486,ground,7934379.0,1080979.0,242256.0,0.027613494064015212,paw,271585.0,363795.0,4058.0,0.0064277817025226421,carpet,4479475.0,321526.0,81964.0,0.017368797913642126,rubble-s,127690.0,406217.0,6130.0,0.011614753958584778,chequered,1557818.0,1369204.0,130880.0,0.046807350985751082
151,object,skyscraper,0.046677243436994996,blue-c,62464739.0,3047997.0,286824.0,0.0043973934776105547,skyscraper,1293433.0,1403557.0,120274.0,0.046677243436994996,body,1312994.0,311905.0,18090.0,0.011258338732232642,brick,429724.0,451795.0,5500.0,0.0062784026373857178,skyscraper-s,4481919.0,814636.0,223705.0,0.044098485072493768,spiralled,1634432.0,508734.0,69919.0,0.033724394633152729
121,object,dog,0.04632472362175568,pink-c,18799488.0,2696233.0,154715.0,0.0072496582401035828,dog,3854036.0,1568522.0,240077.0,0.04632472362175568,leg,2832633.0,1339473.0,125361.0,0.030978230652042568,skin,180834.0,717738.0,21171.0,0.024129217997244129,catwalk-s,140459.0,213697.0,8835.0,0.025584890580068971,,25372003.0,72200.0,54549.0,0.0021484735475323924
54,object,cat,0.04599664220268232,black-c,142117568.0,2804387.0,756519.0,0.005247575431325994,cat,4228548.0,1908876.0,269887.0,0.04599664220268232,head,5034747.0,1350425.0,186102.0,0.030020954756116644,carpet,4479475.0,368807.0,57584.0,0.012019960348158035,bus_depot-outdoor-s,165997.0,556583.0,14637.0,0.020675393357939831,striped,2477186.0,294958.0,85014.0,0.031637471949626551
167,texture,studded,0.045966160772638154,orange-c,30864899.0,2427871.0,149873.0,0.0045220247342892201,dog,3854036.0,1238898.0,75996.0,0.015147885024690359,head,5034747.0,642295.0,80270.0,0.014342195822877902,metal,3523669.0,406330.0,9062.0,0.002311182250569188,casino-indoor-s,663988.0,569460.0,10107.0,0.0082618010840803998,studded,1621663.0,250857.0,82290.0,0.045966160772638154
94,object,dog,0.045855763626448137,orange-c,30864899.0,2896192.0,382805.0,0.011468683562720986,dog,3854036.0,1222277.0,222572.0,0.045855763626448137,head,5034747.0,1031713.0,179053.0,0.03041287955801255,food,1124121.0,842681.0,52018.0,0.027166510687367348,ball_pit-s,280918.0,221596.0,5854.0,0.011786735392421373,spiralled,1634432.0,435728.0,66257.0,0.033063975651516066
154,texture,striped,0.044964326216501614,yellow-c,34739742.0,2696371.0,436931.0,0.01180920702517153,dog,3854036.0,1493857.0,164863.0,0.031808228005626056,head,5034747.0,809458.0,100400.0,0.017479702044202405,fur,105151.0,512394.0,5946.0,0.0097220564454814327,subway_station-corridor-s,191535.0,488221.0,6645.0,0.0098720716196882812,striped,2477186.0,359912.0,122079.0,0.044964326216501614
105,part,muzzle,0.044829408917904566,yellow-c,34739742.0,2956944.0,184213.0,0.0049107132979475917,dog,3854036.0,1860130.0,242281.0,0.044277429076086214,muzzle,678509.0,819791.0,64286.0,0.044829408917904566,fur,105151.0,371558.0,4490.0,0.0095083001742835398,building_facade-s,3205019.0,1048500.0,118136.0,0.028567124254271006,spiralled,1634432.0,275774.0,44517.0,0.023860889998279455
14,texture,spiralled,0.044713735761496273,yellow-c,34739742.0,3129703.0,284050.0,0.007557456825982539,washer,215226.0,929927.0,25433.0,0.022713714142821421,headlight,106014.0,389571.0,8162.0,0.016745208986855355,food,1124121.0,873467.0,77031.0,0.040108676805739166,ball_pit-s,280918.0,385880.0,18289.0,0.028201613238983569,spiralled,1634432.0,742835.0,101747.0,0.044713735761496273
12,part,body,0.044539095177987632,yellow-c,34739742.0,2713652.0,152522.0,0.0040889660702838259,signboard,672140.0,2019947.0,65129.0,0.024792554734411436,body,1312994.0,543950.0,79180.0,0.044539095177987632,paper,478153.0,218067.0,7962.0,0.011568336292494964,building_facade-s,3205019.0,1019732.0,58430.0,0.01402436346119274,cobwebbed,1532280.0,247762.0,27547.0,0.015718732435755878
99,object,dog,0.0440986196173698,black-c,142117568.0,2866157.0,1089483.0,0.0075714148450776782,dog,3854036.0,1523548.0,227128.0,0.0440986196173698,hair,1180528.0,1164187.0,67117.0,0.029468325841522515,fur,105151.0,665375.0,6697.0,0.0087676692034473671,laundromat-s,370301.0,301676.0,20021.0,0.030709127609838696,dotted,2987946.0,203560.0,81130.0,0.026083663196989688
17,material,food,0.044085444552402223,yellow-c,34739742.0,2549178.0,441825.0,0.011990768878794923,case,620061.0,1134632.0,21245.0,0.01225591999298508,pot,428835.0,302120.0,5111.0,0.0070414579441312446,food,1124121.0,675804.0,76000.0,0.044085444552402223,bakery-shop-s,727833.0,643521.0,44491.0,0.033530967402060345,paisley,1583356.0,411701.0,44637.0,0.022885839972928909
141,object,dog,0.044081954745802905,pink-c,18799488.0,2920838.0,167608.0,0.0077766525781110298,dog,3854036.0,1253070.0,215626.0,0.044081954745802905,ear,797925.0,769439.0,39724.0,0.02600350868005551,food,1124121.0,474621.0,44224.0,0.028448689561651908,cottage_garden-s,140459.0,335855.0,6945.0,0.014796460780324219,frilly,1647201.0,1060740.0,96290.0,0.036869397940230149
82,texture,chequered,0.043394900270164127,white-c,73689572.0,2336596.0,365685.0,0.0048332363936931253,person,14745720.0,1083455.0,161441.0,0.010304042690538402,arm,2339418.0,465581.0,42982.0,0.015561815875861734,fabric,8692975.0,537855.0,79332.0,0.0086687447235414359,cockpit-s,549067.0,409651.0,6467.0,0.0067912766697015795,chequered,1557818.0,285938.0,76682.0,0.043394900270164127
205,texture,polka-dotted,0.043184261894635825,red-c,21346526.0,2916740.0,144928.0,0.0060090376044982866,cat,4228548.0,1721861.0,150110.0,0.025879700339585941,head,5034747.0,930594.0,116608.0,0.019937309499339431,fur,105151.0,363015.0,3315.0,0.0071313173468487735,pagoda-s,140459.0,505033.0,13987.0,0.02214867657421556,polka-dotted,1736584.0,654942.0,99001.0,0.043184261894635825
97,object,train,0.043094143177693313,black-c,142117568.0,2565338.0,693540.0,0.0048166056929509638,train,1669220.0,1555565.0,133228.0,0.043094143177693313,body,1312994.0,1066794.0,68868.0,0.029801118169387086,food,1124121.0,522420.0,11186.0,0.0068401050536427872,stage-indoor-s,178766.0,411071.0,5380.0,0.0092051254412215087,bumpy,2119654.0,161156.0,25182.0,0.011164074927248642
159,texture,honeycombed,0.042939539350253263,white-c,73689572.0,2374847.0,1453002.0,0.019474258209035221,sky,37221493.0,1342168.0,626922.0,0.0165254583426372,neck,827257.0,183324.0,3666.0,0.0036408237040862434,painted,13712616.0,183322.0,47448.0,0.0034262219202237936,art_gallery-s,970444.0,733985.0,20450.0,0.012143856900828335,honeycombed,1583356.0,527927.0,86925.0,0.042939539350253263
89,object,dog,0.042822703395107575,white-c,73689572.0,2634306.0,438842.0,0.0057829846717078713,dog,3854036.0,1776291.0,231205.0,0.042822703395107575,head,5034747.0,1393102.0,210578.0,0.03386984418083111,fur,105151.0,517031.0,3546.0,0.0057319651620662219,dining_car-s,242611.0,393294.0,7084.0,0.011265527073682334,striped,2477186.0,114016.0,16346.0,0.0063483161776813927
77,texture,dotted,0.042776993873787646,red-c,21346526.0,2832862.0,324035.0,0.013583324463905439,motorbike,1463055.0,1629856.0,106172.0,0.035547799791009527,wheel,1540612.0,1078715.0,52530.0,0.020465194559600934,plastic-opaque,587694.0,677392.0,5606.0,0.0044510432877060378,auto_showroom-s,306456.0,447801.0,12155.0,0.016379150035978878,dotted,2987946.0,263002.0,133361.0,0.042776993873787646
176,object,book,0.042680198389218577,red-c,21346526.0,2758997.0,117848.0,0.0049128562897404601,book,624354.0,1703514.0,95287.0,0.042680198389218577,muzzle,678509.0,683898.0,31835.0,0.023925800332488582,fabric,8692975.0,451731.0,31060.0,0.0034080761969468641,bookstore-s,408608.0,802967.0,33689.0,0.028601239848338463,swirly,1634432.0,206713.0,19637.0,0.01078062791928446
4,object,tree,0.042274110619496388,green-c,64303167.0,2541578.0,973642.0,0.014781018620562646,tree,21530467.0,2406444.0,970869.0,0.042274110619496388,cloud,131738.0,246521.0,1917.0,0.0050937710911883325,foliage,30896.0,25808.0,341.0,0.0060500683072228128,river-s,638450.0,1076233.0,24952.0,0.014766847504129356,,25372003.0,184430.0,150566.0,0.0059264263644299171
248,object,dog,0.041694436875219461,orange-c,30864899.0,2709065.0,928272.0,0.02843474722484057,dog,3854036.0,1444424.0,212074.0,0.041694436875219461,muzzle,678509.0,852326.0,39196.0,0.026277135419494932,wood,9965408.0,769151.0,182349.0,0.017280645476160917,kitchen-s,9168142.0,668623.0,123337.0,0.01269757700371074,scaly,1596125.0,106254.0,5091.0,0.0029994909526256004
53,object,sheep,0.041628737040183522,white-c,73689572.0,2627925.0,545622.0,0.0072008512393285764,sheep,824399.0,2055693.0,115103.0,0.041628737040183522,torso,7789829.0,1301236.0,203959.0,0.022949990694383526,fabric,8692975.0,353131.0,82038.0,0.0091518716725486685,mountain_snowy-s,1825967.0,610098.0,24242.0,0.010051318027898399,,25372003.0,73604.0,50058.0,0.00197113281543943
223,part,wheel,0.041540317717151644,black-c,142117568.0,2820516.0,1136699.0,0.0079046457028212908,dog,3854036.0,1707981.0,179882.0,0.033422052772737958,wheel,1540612.0,1276214.0,112345.0,0.041540317717151644,metal,3523669.0,528017.0,44769.0,0.011172929212159873,auto_showroom-s,306456.0,367160.0,7883.0,0.011841083437354013,spiralled,1634432.0,210689.0,30577.0,0.016851065612076641
243,object,motorbike,0.040475064654504775,red-c,21346526.0,2760790.0,237276.0,0.0099403268700010549,motorbike,1463055.0,1593379.0,118897.0,0.040475064654504775,wheel,1540612.0,954800.0,63223.0,0.025994279227477799,cardboard,117011.0,468369.0,4276.0,0.0073584074451389066,kindergarden_classroom-s,280918.0,471851.0,14320.0,0.019391995926597502,paisley,1583356.0,394876.0,75478.0,0.039667765775292026
146,texture,studded,0.040424496115369725,black-c,142117568.0,2580291.0,678259.0,0.00470949093040114,motorbike,1463055.0,942524.0,44874.0,0.019008728324801279,head,5034747.0,496230.0,54608.0,0.0099715705789730387,metal,3523669.0,588362.0,50822.0,0.012514007528300071,limousine_interior-s,127690.0,335557.0,4328.0,0.0094308581688707562,studded,1621663.0,464205.0,81044.0,0.040424496115369725
122,texture,dotted,0.040281731794540053,yellow-c,34739742.0,2923601.0,629315.0,0.016992885569995248,motorbike,1463055.0,1237477.0,54266.0,0.020506630852680719,wheel,1540612.0,645193.0,22406.0,0.010356850493136033,food,1124121.0,887235.0,60788.0,0.031164255744993253,ball_pit-s,280918.0,508453.0,30551.0,0.04026119501331013,dotted,2987946.0,409998.0,131575.0,0.040281731794540053
70,object,bicycle,0.040097943573847127,orange-c,30864899.0,2633240.0,134806.0,0.004040543551209347,bicycle,1169902.0,1665042.0,109293.0,0.040097943573847127,wheel,1540612.0,990176.0,78279.0,0.031917925683453148,metal,3523669.0,482138.0,23022.0,0.0057803772987997095,television_studio-s,204304.0,558285.0,8283.0,0.010980954678870378,cobwebbed,1532280.0,141429.0,12371.0,0.0074464076545531369
95,part,body,0.039550453606937173,white-c,73689572.0,2475222.0,434621.0,0.0057390731168671704,bottle,954397.0,1289948.0,79436.0,0.03669253534444173,body,1312994.0,617341.0,73441.0,0.039550453606937173,food,1124121.0,641752.0,22570.0,0.012946687982525126,downtown-s,140459.0,482002.0,5662.0,0.009179651717982679,bumpy,2119654.0,231060.0,24613.0,0.010581225836711304
155,texture,frilly,0.039421389096176464,purple-c,11026903.0,2781668.0,185502.0,0.013616755519626305,bed,6001986.0,1188981.0,150609.0,0.021392236019816036,arm,2339418.0,370285.0,35020.0,0.013093140383365056,fabric,8692975.0,322659.0,129839.0,0.01461197337998457,jacuzzi-indoor-s,536298.0,552413.0,8617.0,0.0079780093214109147,frilly,1647201.0,1002070.0,100477.0,0.039421389096176464
118,scene,ball_pit-s,0.039107073142332686,pink-c,18799488.0,2809144.0,181024.0,0.0084481664962323365,airplane,1310659.0,1296534.0,63503.0,0.024964913177313273,body,1312994.0,867835.0,49817.0,0.023377156017891969,food,1124121.0,727079.0,31251.0,0.017171360296359954,ball_pit-s,280918.0,325933.0,22839.0,0.039107073142332686,dotted,2987946.0,357764.0,123129.0,0.038208193991089753
11,part,body,0.038932047160642587,purple-c,11026903.0,2750172.0,81817.0,0.0059741116231618275,bottle,954397.0,1227700.0,73894.0,0.035050704320219637,body,1312994.0,576973.0,70823.0,0.038932047160642587,metal,3523669.0,727963.0,106438.0,0.025677447183412888,subway_station-corridor-s,191535.0,484412.0,7587.0,0.011351666766413308,studded,1621663.0,252443.0,22652.0,0.012234708504775166
8,object,horse,0.038611986163761235,red-c,21346526.0,2753009.0,270430.0,0.011348726693679851,horse,1249989.0,1655312.0,108009.0,0.038611986163761235,body,1312994.0,1069215.0,48546.0,0.020802489476843915,leather,479449.0,593242.0,13325.0,0.012578277951151915,moon_bounce-s,140459.0,454335.0,7359.0,0.012527343450764762,studded,1621663.0,184684.0,25976.0,0.014590217432209354
87,object,train,0.038557583920417332,black-c,142117568.0,2472888.0,1220606.0,0.0085136868037456962,train,1669220.0,1479913.0,116915.0,0.038557583920417332,head,5034747.0,916693.0,190647.0,0.033093881345849431,fur,105151.0,540011.0,4284.0,0.0066845795923717137,cockpit-s,549067.0,490886.0,19801.0,0.019409852649409105,studded,1621663.0,114127.0,10641.0,0.0061681628659321598
170,object,sheep,0.038282742441941554,brown-c,185306464.0,2600056.0,829609.0,0.0044345878685157466,sheep,824399.0,1654554.0,91402.0,0.038282742441941554,torso,7789829.0,733608.0,200452.0,0.024084147694607164,food,1124121.0,465331.0,22617.0,0.014434832002093391,hut-s,140459.0,790186.0,13089.0,0.014265069379961548,knitted,1889812.0,352690.0,31666.0,0.014323088641581737
